Sale_ID,Customer_ID,Vehicle_Model_sale,Year,Price,Sale_Date,Region,Sale_Year,Sale_Month,Service_ID,Vehicle_Model_service,Service_Type,Service_Cost,Service_Date,Service_Year,Service_Month,Customer_Lifetime_Value
2160.0,4720,Hyundai Tucson,2016.0,4861653.0,2024-01-22,Karachi,2024.0,1.0,2061.0,MG HS,Tire Rotation,22625.0,2022-09-16,2022.0,9.0,4884278.0
2160.0,4720,Hyundai Tucson,2016.0,4861653.0,2024-01-22,Karachi,2024.0,1.0,5894.0,Honda City,Engine Check,13410.0,2023-04-14,2023.0,4.0,4875063.0
2160.0,4720,Hyundai Tucson,2016.0,4861653.0,2024-01-22,Karachi,2024.0,1.0,8532.0,Kia Sportage,Brake Service,29467.0,2024-06-24,2024.0,6.0,4891120.0
2160.0,4720,Hyundai Tucson,2016.0,4861653.0,2024-01-22,Karachi,2024.0,1.0,9800.0,Changan Alsvin,Brake Service,37743.0,2025-01-24,2025.0,1.0,4899396.0
2160.0,4720,Hyundai Tucson,2016.0,4861653.0,2024-01-22,Karachi,2024.0,1.0,9865.0,Suzuki Alto,Battery Replacement,66056.0,2024-04-03,2024.0,4.0,4927709.0
8583.0,4720,MG HS,2017.0,7664612.0,2025-07-11,Lahore,2025.0,7.0,2061.0,MG HS,Tire Rotation,22625.0,2022-09-16,2022.0,9.0,7687237.0
8583.0,4720,MG HS,2017.0,7664612.0,2025-07-11,Lahore,2025.0,7.0,5894.0,Honda City,Engine Check,13410.0,2023-04-14,2023.0,4.0,7678022.0
8583.0,4720,MG HS,2017.0,7664612.0,2025-07-11,Lahore,2025.0,7.0,8532.0,Kia Sportage,Brake Service,29467.0,2024-06-24,2024.0,6.0,7694079.0
8583.0,4720,MG HS,2017.0,7664612.0,2025-07-11,Lahore,2025.0,7.0,9800.0,Changan Alsvin,Brake Service,37743.0,2025-01-24,2025.0,1.0,7702355.0
8583.0,4720,MG HS,2017.0,7664612.0,2025-07-11,Lahore,2025.0,7.0,9865.0,Suzuki Alto,Battery Replacement,66056.0,2024-04-03,2024.0,4.0,7730668.0
9551.0,4720,Suzuki Cultus,2015.0,6751330.0,2024-07-14,Karachi,2024.0,7.0,2061.0,MG HS,Tire Rotation,22625.0,2022-09-16,2022.0,9.0,6773955.0
9551.0,4720,Suzuki Cultus,2015.0,6751330.0,2024-07-14,Karachi,2024.0,7.0,5894.0,Honda City,Engine Check,13410.0,2023-04-14,2023.0,4.0,6764740.0
9551.0,4720,Suzuki Cultus,2015.0,6751330.0,2024-07-14,Karachi,2024.0,7.0,8532.0,Kia Sportage,Brake Service,29467.0,2024-06-24,2024.0,6.0,6780797.0
9551.0,4720,Suzuki Cultus,2015.0,6751330.0,2024-07-14,Karachi,2024.0,7.0,9800.0,Changan Alsvin,Brake Service,37743.0,2025-01-24,2025.0,1.0,6789073.0
9551.0,4720,Suzuki Cultus,2015.0,6751330.0,2024-07-14,Karachi,2024.0,7.0,9865.0,Suzuki Alto,Battery Replacement,66056.0,2024-04-03,2024.0,4.0,6817386.0
745.0,4721,Suzuki Alto,2016.0,1525732.0,2022-10-22,Islamabad,2022.0,10.0,3538.0,Suzuki Alto,Engine Check,44235.0,2023-03-02,2023.0,3.0,1569967.0
745.0,4721,Suzuki Alto,2016.0,1525732.0,2022-10-22,Islamabad,2022.0,10.0,4391.0,Toyota Fortuner,Oil Change,51778.0,2021-12-08,2021.0,12.0,1577510.0
311.0,4722,MG HS,2024.0,2086745.0,2025-10-06,Lahore,2025.0,10.0,,,,,,,,
8137.0,4723,Honda Civic,2021.0,9541671.0,2025-03-05,Karachi,2025.0,3.0,,,,,,,,
9498.0,4723,Toyota Fortuner,2019.0,5067133.0,2024-05-20,Faisalabad,2024.0,5.0,,,,,,,,
231.0,4724,Honda Civic,2021.0,3317840.0,2021-08-23,Islamabad,2021.0,8.0,1857.0,Toyota Corolla,Tire Rotation,27562.0,2022-10-17,2022.0,10.0,3345402.0
231.0,4724,Honda Civic,2021.0,3317840.0,2021-08-23,Islamabad,2021.0,8.0,6427.0,MG HS,Brake Service,72618.0,2023-05-01,2023.0,5.0,3390458.0
231.0,4724,Honda Civic,2021.0,3317840.0,2021-08-23,Islamabad,2021.0,8.0,7294.0,Suzuki Cultus,Tire Rotation,61605.0,2025-09-22,2025.0,9.0,3379445.0
4295.0,4724,MG HS,2016.0,2758429.0,2021-06-25,Multan,2021.0,6.0,1857.0,Toyota Corolla,Tire Rotation,27562.0,2022-10-17,2022.0,10.0,2785991.0
4295.0,4724,MG HS,2016.0,2758429.0,2021-06-25,Multan,2021.0,6.0,6427.0,MG HS,Brake Service,72618.0,2023-05-01,2023.0,5.0,2831047.0
4295.0,4724,MG HS,2016.0,2758429.0,2021-06-25,Multan,2021.0,6.0,7294.0,Suzuki Cultus,Tire Rotation,61605.0,2025-09-22,2025.0,9.0,2820034.0
6973.0,4724,Toyota Fortuner,2023.0,2446903.0,2021-10-11,Quetta,2021.0,10.0,1857.0,Toyota Corolla,Tire Rotation,27562.0,2022-10-17,2022.0,10.0,2474465.0
6973.0,4724,Toyota Fortuner,2023.0,2446903.0,2021-10-11,Quetta,2021.0,10.0,6427.0,MG HS,Brake Service,72618.0,2023-05-01,2023.0,5.0,2519521.0
6973.0,4724,Toyota Fortuner,2023.0,2446903.0,2021-10-11,Quetta,2021.0,10.0,7294.0,Suzuki Cultus,Tire Rotation,61605.0,2025-09-22,2025.0,9.0,2508508.0
8210.0,4724,Changan Alsvin,2021.0,6137795.0,2021-05-02,Faisalabad,2021.0,5.0,1857.0,Toyota Corolla,Tire Rotation,27562.0,2022-10-17,2022.0,10.0,6165357.0
8210.0,4724,Changan Alsvin,2021.0,6137795.0,2021-05-02,Faisalabad,2021.0,5.0,6427.0,MG HS,Brake Service,72618.0,2023-05-01,2023.0,5.0,6210413.0
8210.0,4724,Changan Alsvin,2021.0,6137795.0,2021-05-02,Faisalabad,2021.0,5.0,7294.0,Suzuki Cultus,Tire Rotation,61605.0,2025-09-22,2025.0,9.0,6199400.0
2157.0,4725,Honda City,2024.0,9040774.0,2022-01-11,Faisalabad,2022.0,1.0,2740.0,Suzuki Alto,Tire Rotation,39011.0,2024-12-24,2024.0,12.0,9079785.0
2157.0,4725,Honda City,2024.0,9040774.0,2022-01-11,Faisalabad,2022.0,1.0,8730.0,Suzuki Alto,Battery Replacement,53342.0,2025-04-10,2025.0,4.0,9094116.0
2157.0,4725,Honda City,2024.0,9040774.0,2022-01-11,Faisalabad,2022.0,1.0,9922.0,Suzuki Alto,Engine Check,67149.0,2022-04-24,2022.0,4.0,9107923.0
2494.0,4725,Honda City,2016.0,7608722.0,2021-11-10,Lahore,2021.0,11.0,2740.0,Suzuki Alto,Tire Rotation,39011.0,2024-12-24,2024.0,12.0,7647733.0
2494.0,4725,Honda City,2016.0,7608722.0,2021-11-10,Lahore,2021.0,11.0,8730.0,Suzuki Alto,Battery Replacement,53342.0,2025-04-10,2025.0,4.0,7662064.0
2494.0,4725,Honda City,2016.0,7608722.0,2021-11-10,Lahore,2021.0,11.0,9922.0,Suzuki Alto,Engine Check,67149.0,2022-04-24,2022.0,4.0,7675871.0
2875.0,4725,Hyundai Tucson,2015.0,1782721.0,2025-08-19,Lahore,2025.0,8.0,2740.0,Suzuki Alto,Tire Rotation,39011.0,2024-12-24,2024.0,12.0,1821732.0
2875.0,4725,Hyundai Tucson,2015.0,1782721.0,2025-08-19,Lahore,2025.0,8.0,8730.0,Suzuki Alto,Battery Replacement,53342.0,2025-04-10,2025.0,4.0,1836063.0
2875.0,4725,Hyundai Tucson,2015.0,1782721.0,2025-08-19,Lahore,2025.0,8.0,9922.0,Suzuki Alto,Engine Check,67149.0,2022-04-24,2022.0,4.0,1849870.0
6897.0,4725,Suzuki Alto,2019.0,6320215.0,2021-10-17,Karachi,2021.0,10.0,2740.0,Suzuki Alto,Tire Rotation,39011.0,2024-12-24,2024.0,12.0,6359226.0
6897.0,4725,Suzuki Alto,2019.0,6320215.0,2021-10-17,Karachi,2021.0,10.0,8730.0,Suzuki Alto,Battery Replacement,53342.0,2025-04-10,2025.0,4.0,6373557.0
6897.0,4725,Suzuki Alto,2019.0,6320215.0,2021-10-17,Karachi,2021.0,10.0,9922.0,Suzuki Alto,Engine Check,67149.0,2022-04-24,2022.0,4.0,6387364.0
2017.0,4726,Changan Alsvin,2015.0,4374650.0,2025-09-20,Islamabad,2025.0,9.0,7432.0,MG HS,Battery Replacement,33107.0,2023-11-04,2023.0,11.0,4407757.0
4912.0,4726,Suzuki Cultus,2020.0,8971420.0,2025-03-16,Lahore,2025.0,3.0,7432.0,MG HS,Battery Replacement,33107.0,2023-11-04,2023.0,11.0,9004527.0
7795.0,4726,Honda City,2016.0,2105622.0,2025-05-29,Lahore,2025.0,5.0,7432.0,MG HS,Battery Replacement,33107.0,2023-11-04,2023.0,11.0,2138729.0
8709.0,4726,Hyundai Tucson,2023.0,3960408.0,2024-04-17,Multan,2024.0,4.0,7432.0,MG HS,Battery Replacement,33107.0,2023-11-04,2023.0,11.0,3993515.0
8958.0,4726,Honda Civic,2021.0,7815849.0,2024-08-22,Peshawar,2024.0,8.0,7432.0,MG HS,Battery Replacement,33107.0,2023-11-04,2023.0,11.0,7848956.0
6173.0,4727,Kia Sportage,2024.0,3819571.0,2024-07-06,Peshawar,2024.0,7.0,7749.0,Suzuki Cultus,Brake Service,71440.0,2024-02-04,2024.0,2.0,3891011.0
3147.0,4728,Toyota Fortuner,2017.0,9481951.0,2023-09-25,Karachi,2023.0,9.0,1788.0,Toyota Fortuner,Engine Check,67603.0,2025-01-11,2025.0,1.0,9549554.0
3147.0,4728,Toyota Fortuner,2017.0,9481951.0,2023-09-25,Karachi,2023.0,9.0,4724.0,Toyota Corolla,Tire Rotation,67501.0,2024-12-17,2024.0,12.0,9549452.0
3147.0,4728,Toyota Fortuner,2017.0,9481951.0,2023-09-25,Karachi,2023.0,9.0,9898.0,Honda Civic,Engine Check,74083.0,2025-07-14,2025.0,7.0,9556034.0
7083.0,4728,Toyota Corolla,2017.0,8170640.0,2024-12-06,Multan,2024.0,12.0,1788.0,Toyota Fortuner,Engine Check,67603.0,2025-01-11,2025.0,1.0,8238243.0
7083.0,4728,Toyota Corolla,2017.0,8170640.0,2024-12-06,Multan,2024.0,12.0,4724.0,Toyota Corolla,Tire Rotation,67501.0,2024-12-17,2024.0,12.0,8238141.0
7083.0,4728,Toyota Corolla,2017.0,8170640.0,2024-12-06,Multan,2024.0,12.0,9898.0,Honda Civic,Engine Check,74083.0,2025-07-14,2025.0,7.0,8244723.0
8119.0,4728,Honda Civic,2022.0,9723200.0,2023-06-20,Karachi,2023.0,6.0,1788.0,Toyota Fortuner,Engine Check,67603.0,2025-01-11,2025.0,1.0,9790803.0
8119.0,4728,Honda Civic,2022.0,9723200.0,2023-06-20,Karachi,2023.0,6.0,4724.0,Toyota Corolla,Tire Rotation,67501.0,2024-12-17,2024.0,12.0,9790701.0
8119.0,4728,Honda Civic,2022.0,9723200.0,2023-06-20,Karachi,2023.0,6.0,9898.0,Honda Civic,Engine Check,74083.0,2025-07-14,2025.0,7.0,9797283.0
2700.0,4729,Toyota Fortuner,2021.0,9546865.0,2023-07-15,Faisalabad,2023.0,7.0,1347.0,Hyundai Tucson,Battery Replacement,19910.0,2022-10-23,2022.0,10.0,9566775.0
2700.0,4729,Toyota Fortuner,2021.0,9546865.0,2023-07-15,Faisalabad,2023.0,7.0,6506.0,Honda City,Battery Replacement,54549.0,2023-02-25,2023.0,2.0,9601414.0
3187.0,4729,Suzuki Cultus,2024.0,8290764.0,2023-10-22,Quetta,2023.0,10.0,1347.0,Hyundai Tucson,Battery Replacement,19910.0,2022-10-23,2022.0,10.0,8310674.0
3187.0,4729,Suzuki Cultus,2024.0,8290764.0,2023-10-22,Quetta,2023.0,10.0,6506.0,Honda City,Battery Replacement,54549.0,2023-02-25,2023.0,2.0,8345313.0
379.0,4730,Kia Sportage,2024.0,3952967.0,2024-04-17,Multan,2024.0,4.0,204.0,Suzuki Cultus,Brake Service,25022.0,2024-07-15,2024.0,7.0,3977989.0
379.0,4730,Kia Sportage,2024.0,3952967.0,2024-04-17,Multan,2024.0,4.0,970.0,Suzuki Cultus,Battery Replacement,39621.0,2024-08-05,2024.0,8.0,3992588.0
379.0,4730,Kia Sportage,2024.0,3952967.0,2024-04-17,Multan,2024.0,4.0,2317.0,MG HS,Engine Check,40119.0,2025-06-22,2025.0,6.0,3993086.0
379.0,4730,Kia Sportage,2024.0,3952967.0,2024-04-17,Multan,2024.0,4.0,8358.0,Hyundai Tucson,Engine Check,32578.0,2025-09-07,2025.0,9.0,3985545.0
509.0,4730,Suzuki Cultus,2020.0,4690378.0,2024-02-26,Islamabad,2024.0,2.0,204.0,Suzuki Cultus,Brake Service,25022.0,2024-07-15,2024.0,7.0,4715400.0
509.0,4730,Suzuki Cultus,2020.0,4690378.0,2024-02-26,Islamabad,2024.0,2.0,970.0,Suzuki Cultus,Battery Replacement,39621.0,2024-08-05,2024.0,8.0,4729999.0
509.0,4730,Suzuki Cultus,2020.0,4690378.0,2024-02-26,Islamabad,2024.0,2.0,2317.0,MG HS,Engine Check,40119.0,2025-06-22,2025.0,6.0,4730497.0
509.0,4730,Suzuki Cultus,2020.0,4690378.0,2024-02-26,Islamabad,2024.0,2.0,8358.0,Hyundai Tucson,Engine Check,32578.0,2025-09-07,2025.0,9.0,4722956.0
3961.0,4730,Kia Sportage,2022.0,6511628.0,2023-03-24,Karachi,2023.0,3.0,204.0,Suzuki Cultus,Brake Service,25022.0,2024-07-15,2024.0,7.0,6536650.0
3961.0,4730,Kia Sportage,2022.0,6511628.0,2023-03-24,Karachi,2023.0,3.0,970.0,Suzuki Cultus,Battery Replacement,39621.0,2024-08-05,2024.0,8.0,6551249.0
3961.0,4730,Kia Sportage,2022.0,6511628.0,2023-03-24,Karachi,2023.0,3.0,2317.0,MG HS,Engine Check,40119.0,2025-06-22,2025.0,6.0,6551747.0
3961.0,4730,Kia Sportage,2022.0,6511628.0,2023-03-24,Karachi,2023.0,3.0,8358.0,Hyundai Tucson,Engine Check,32578.0,2025-09-07,2025.0,9.0,6544206.0
6182.0,4730,Hyundai Tucson,2024.0,8210538.0,2024-04-04,Lahore,2024.0,4.0,204.0,Suzuki Cultus,Brake Service,25022.0,2024-07-15,2024.0,7.0,8235560.0
6182.0,4730,Hyundai Tucson,2024.0,8210538.0,2024-04-04,Lahore,2024.0,4.0,970.0,Suzuki Cultus,Battery Replacement,39621.0,2024-08-05,2024.0,8.0,8250159.0
6182.0,4730,Hyundai Tucson,2024.0,8210538.0,2024-04-04,Lahore,2024.0,4.0,2317.0,MG HS,Engine Check,40119.0,2025-06-22,2025.0,6.0,8250657.0
6182.0,4730,Hyundai Tucson,2024.0,8210538.0,2024-04-04,Lahore,2024.0,4.0,8358.0,Hyundai Tucson,Engine Check,32578.0,2025-09-07,2025.0,9.0,8243116.0
9256.0,4730,Suzuki Cultus,2022.0,7666449.0,2022-10-20,Karachi,2022.0,10.0,204.0,Suzuki Cultus,Brake Service,25022.0,2024-07-15,2024.0,7.0,7691471.0
9256.0,4730,Suzuki Cultus,2022.0,7666449.0,2022-10-20,Karachi,2022.0,10.0,970.0,Suzuki Cultus,Battery Replacement,39621.0,2024-08-05,2024.0,8.0,7706070.0
9256.0,4730,Suzuki Cultus,2022.0,7666449.0,2022-10-20,Karachi,2022.0,10.0,2317.0,MG HS,Engine Check,40119.0,2025-06-22,2025.0,6.0,7706568.0
9256.0,4730,Suzuki Cultus,2022.0,7666449.0,2022-10-20,Karachi,2022.0,10.0,8358.0,Hyundai Tucson,Engine Check,32578.0,2025-09-07,2025.0,9.0,7699027.0
,4731,,,,,,,,1800.0,Honda City,Tire Rotation,67486.0,2023-09-15,2023.0,9.0,
,4731,,,,,,,,6488.0,Changan Alsvin,Brake Service,58109.0,2023-11-16,2023.0,11.0,
,4731,,,,,,,,7986.0,Kia Sportage,Battery Replacement,79760.0,2024-04-06,2024.0,4.0,
,4732,,,,,,,,789.0,Changan Alsvin,Oil Change,70640.0,2022-01-17,2022.0,1.0,
1674.0,4733,Suzuki Cultus,2024.0,9226893.0,2025-01-02,Lahore,2025.0,1.0,,,,,,,,
2518.0,4733,Honda City,2023.0,9951240.0,2024-09-28,Lahore,2024.0,9.0,,,,,,,,
6204.0,4733,MG HS,2022.0,4827798.0,2023-08-12,Multan,2023.0,8.0,,,,,,,,
6820.0,4733,Honda City,2023.0,7265149.0,2025-04-10,Islamabad,2025.0,4.0,,,,,,,,
2433.0,4734,Toyota Fortuner,2019.0,6946688.0,2022-08-17,Peshawar,2022.0,8.0,,,,,,,,
3959.0,4734,Toyota Corolla,2019.0,2624053.0,2024-04-21,Multan,2024.0,4.0,,,,,,,,
8297.0,4734,Suzuki Cultus,2024.0,2644831.0,2024-03-14,Lahore,2024.0,3.0,,,,,,,,
6005.0,4735,Suzuki Cultus,2021.0,9228256.0,2024-11-07,Islamabad,2024.0,11.0,359.0,Suzuki Alto,Battery Replacement,76816.0,2024-10-24,2024.0,10.0,9305072.0
6005.0,4735,Suzuki Cultus,2021.0,9228256.0,2024-11-07,Islamabad,2024.0,11.0,372.0,Kia Sportage,Brake Service,14721.0,2021-11-03,2021.0,11.0,9242977.0
6005.0,4735,Suzuki Cultus,2021.0,9228256.0,2024-11-07,Islamabad,2024.0,11.0,2980.0,Suzuki Cultus,Tire Rotation,28607.0,2023-05-26,2023.0,5.0,9256863.0
6005.0,4735,Suzuki Cultus,2021.0,9228256.0,2024-11-07,Islamabad,2024.0,11.0,5817.0,Suzuki Cultus,Oil Change,11758.0,2023-12-05,2023.0,12.0,9240014.0
6545.0,4735,Suzuki Cultus,2024.0,6078096.0,2022-04-04,Islamabad,2022.0,4.0,359.0,Suzuki Alto,Battery Replacement,76816.0,2024-10-24,2024.0,10.0,6154912.0
6545.0,4735,Suzuki Cultus,2024.0,6078096.0,2022-04-04,Islamabad,2022.0,4.0,372.0,Kia Sportage,Brake Service,14721.0,2021-11-03,2021.0,11.0,6092817.0
6545.0,4735,Suzuki Cultus,2024.0,6078096.0,2022-04-04,Islamabad,2022.0,4.0,2980.0,Suzuki Cultus,Tire Rotation,28607.0,2023-05-26,2023.0,5.0,6106703.0
6545.0,4735,Suzuki Cultus,2024.0,6078096.0,2022-04-04,Islamabad,2022.0,4.0,5817.0,Suzuki Cultus,Oil Change,11758.0,2023-12-05,2023.0,12.0,6089854.0
259.0,4736,Changan Alsvin,2021.0,9812694.0,2021-11-17,Islamabad,2021.0,11.0,6815.0,MG HS,Brake Service,73779.0,2024-07-03,2024.0,7.0,9886473.0
4293.0,4736,Hyundai Tucson,2021.0,5826117.0,2022-12-29,Karachi,2022.0,12.0,6815.0,MG HS,Brake Service,73779.0,2024-07-03,2024.0,7.0,5899896.0
208.0,4737,Changan Alsvin,2020.0,4876661.0,2021-09-01,Faisalabad,2021.0,9.0,1920.0,Toyota Corolla,Oil Change,5292.0,2022-01-18,2022.0,1.0,4881953.0
208.0,4737,Changan Alsvin,2020.0,4876661.0,2021-09-01,Faisalabad,2021.0,9.0,7441.0,Changan Alsvin,Tire Rotation,15510.0,2024-11-29,2024.0,11.0,4892171.0
2435.0,4737,Toyota Corolla,2021.0,3448411.0,2024-01-26,Quetta,2024.0,1.0,1920.0,Toyota Corolla,Oil Change,5292.0,2022-01-18,2022.0,1.0,3453703.0
2435.0,4737,Toyota Corolla,2021.0,3448411.0,2024-01-26,Quetta,2024.0,1.0,7441.0,Changan Alsvin,Tire Rotation,15510.0,2024-11-29,2024.0,11.0,3463921.0
6595.0,4737,Changan Alsvin,2015.0,5944489.0,2023-04-14,Islamabad,2023.0,4.0,1920.0,Toyota Corolla,Oil Change,5292.0,2022-01-18,2022.0,1.0,5949781.0
6595.0,4737,Changan Alsvin,2015.0,5944489.0,2023-04-14,Islamabad,2023.0,4.0,7441.0,Changan Alsvin,Tire Rotation,15510.0,2024-11-29,2024.0,11.0,5959999.0
168.0,4738,Honda Civic,2019.0,8529385.0,2024-06-09,Quetta,2024.0,6.0,,,,,,,,
2102.0,4738,Hyundai Tucson,2023.0,9903925.0,2025-03-09,Faisalabad,2025.0,3.0,,,,,,,,
9881.0,4738,Honda City,2023.0,5592037.0,2024-07-02,Karachi,2024.0,7.0,,,,,,,,
,4739,,,,,,,,9470.0,Suzuki Alto,Brake Service,18335.0,2025-07-14,2025.0,7.0,
3808.0,4740,Honda City,2016.0,4301659.0,2025-09-18,Islamabad,2025.0,9.0,1527.0,MG HS,Brake Service,10724.0,2022-05-08,2022.0,5.0,4312383.0
3808.0,4740,Honda City,2016.0,4301659.0,2025-09-18,Islamabad,2025.0,9.0,1763.0,Honda City,Engine Check,54440.0,2024-10-18,2024.0,10.0,4356099.0
3808.0,4740,Honda City,2016.0,4301659.0,2025-09-18,Islamabad,2025.0,9.0,8869.0,Hyundai Tucson,Oil Change,77866.0,2023-10-29,2023.0,10.0,4379525.0
4069.0,4740,MG HS,2016.0,3675254.0,2022-10-27,Quetta,2022.0,10.0,1527.0,MG HS,Brake Service,10724.0,2022-05-08,2022.0,5.0,3685978.0
4069.0,4740,MG HS,2016.0,3675254.0,2022-10-27,Quetta,2022.0,10.0,1763.0,Honda City,Engine Check,54440.0,2024-10-18,2024.0,10.0,3729694.0
4069.0,4740,MG HS,2016.0,3675254.0,2022-10-27,Quetta,2022.0,10.0,8869.0,Hyundai Tucson,Oil Change,77866.0,2023-10-29,2023.0,10.0,3753120.0
9067.0,4740,Honda City,2022.0,6140295.0,2025-01-11,Peshawar,2025.0,1.0,1527.0,MG HS,Brake Service,10724.0,2022-05-08,2022.0,5.0,6151019.0
9067.0,4740,Honda City,2022.0,6140295.0,2025-01-11,Peshawar,2025.0,1.0,1763.0,Honda City,Engine Check,54440.0,2024-10-18,2024.0,10.0,6194735.0
9067.0,4740,Honda City,2022.0,6140295.0,2025-01-11,Peshawar,2025.0,1.0,8869.0,Hyundai Tucson,Oil Change,77866.0,2023-10-29,2023.0,10.0,6218161.0
,4741,,,,,,,,4794.0,Hyundai Tucson,Brake Service,36280.0,2024-08-17,2024.0,8.0,
,4741,,,,,,,,7251.0,MG HS,Tire Rotation,35301.0,2024-06-13,2024.0,6.0,
,4741,,,,,,,,7648.0,Changan Alsvin,Engine Check,57140.0,2022-02-22,2022.0,2.0,
,4741,,,,,,,,7845.0,Toyota Fortuner,Tire Rotation,8729.0,2022-11-18,2022.0,11.0,
2671.0,4742,Suzuki Alto,2023.0,7198123.0,2020-11-14,Faisalabad,2020.0,11.0,3907.0,Honda City,Battery Replacement,48360.0,2022-09-05,2022.0,9.0,7246483.0
2671.0,4742,Suzuki Alto,2023.0,7198123.0,2020-11-14,Faisalabad,2020.0,11.0,6242.0,Honda City,Tire Rotation,15227.0,2024-05-25,2024.0,5.0,7213350.0
2671.0,4742,Suzuki Alto,2023.0,7198123.0,2020-11-14,Faisalabad,2020.0,11.0,8370.0,Suzuki Alto,Engine Check,40768.0,2023-03-02,2023.0,3.0,7238891.0
2671.0,4742,Suzuki Alto,2023.0,7198123.0,2020-11-14,Faisalabad,2020.0,11.0,9845.0,Suzuki Cultus,Brake Service,30029.0,2024-05-28,2024.0,5.0,7228152.0
9047.0,4743,Kia Sportage,2024.0,7001705.0,2025-07-24,Karachi,2025.0,7.0,2022.0,Toyota Corolla,Engine Check,26573.0,2023-11-06,2023.0,11.0,7028278.0
9047.0,4743,Kia Sportage,2024.0,7001705.0,2025-07-24,Karachi,2025.0,7.0,3300.0,Honda City,Battery Replacement,77104.0,2023-12-26,2023.0,12.0,7078809.0
9047.0,4743,Kia Sportage,2024.0,7001705.0,2025-07-24,Karachi,2025.0,7.0,3551.0,Toyota Corolla,Oil Change,17693.0,2022-10-28,2022.0,10.0,7019398.0
9047.0,4743,Kia Sportage,2024.0,7001705.0,2025-07-24,Karachi,2025.0,7.0,6576.0,Hyundai Tucson,Engine Check,74494.0,2023-08-22,2023.0,8.0,7076199.0
9047.0,4743,Kia Sportage,2024.0,7001705.0,2025-07-24,Karachi,2025.0,7.0,8968.0,Honda Civic,Battery Replacement,24560.0,2022-04-22,2022.0,4.0,7026265.0
9047.0,4743,Kia Sportage,2024.0,7001705.0,2025-07-24,Karachi,2025.0,7.0,9860.0,Toyota Corolla,Engine Check,73518.0,2023-06-06,2023.0,6.0,7075223.0
3110.0,4744,Kia Sportage,2017.0,8489677.0,2025-07-24,Lahore,2025.0,7.0,2776.0,Suzuki Cultus,Battery Replacement,38864.0,2024-09-28,2024.0,9.0,8528541.0
3110.0,4744,Kia Sportage,2017.0,8489677.0,2025-07-24,Lahore,2025.0,7.0,9657.0,Changan Alsvin,Tire Rotation,66353.0,2024-11-12,2024.0,11.0,8556030.0
145.0,4745,Honda Civic,2018.0,8880769.0,2021-10-18,Islamabad,2021.0,10.0,1683.0,Suzuki Cultus,Engine Check,20607.0,2024-10-18,2024.0,10.0,8901376.0
145.0,4745,Honda Civic,2018.0,8880769.0,2021-10-18,Islamabad,2021.0,10.0,2192.0,Honda City,Brake Service,20347.0,2022-12-18,2022.0,12.0,8901116.0
145.0,4745,Honda Civic,2018.0,8880769.0,2021-10-18,Islamabad,2021.0,10.0,2898.0,Suzuki Cultus,Tire Rotation,59507.0,2023-07-30,2023.0,7.0,8940276.0
145.0,4745,Honda Civic,2018.0,8880769.0,2021-10-18,Islamabad,2021.0,10.0,7476.0,Toyota Fortuner,Oil Change,38403.0,2024-05-07,2024.0,5.0,8919172.0
145.0,4745,Honda Civic,2018.0,8880769.0,2021-10-18,Islamabad,2021.0,10.0,7789.0,Suzuki Cultus,Battery Replacement,41191.0,2021-11-29,2021.0,11.0,8921960.0
145.0,4745,Honda Civic,2018.0,8880769.0,2021-10-18,Islamabad,2021.0,10.0,8075.0,Kia Sportage,Oil Change,26013.0,2024-02-17,2024.0,2.0,8906782.0
3232.0,4745,Suzuki Cultus,2019.0,4301536.0,2023-10-16,Multan,2023.0,10.0,1683.0,Suzuki Cultus,Engine Check,20607.0,2024-10-18,2024.0,10.0,4322143.0
3232.0,4745,Suzuki Cultus,2019.0,4301536.0,2023-10-16,Multan,2023.0,10.0,2192.0,Honda City,Brake Service,20347.0,2022-12-18,2022.0,12.0,4321883.0
3232.0,4745,Suzuki Cultus,2019.0,4301536.0,2023-10-16,Multan,2023.0,10.0,2898.0,Suzuki Cultus,Tire Rotation,59507.0,2023-07-30,2023.0,7.0,4361043.0
3232.0,4745,Suzuki Cultus,2019.0,4301536.0,2023-10-16,Multan,2023.0,10.0,7476.0,Toyota Fortuner,Oil Change,38403.0,2024-05-07,2024.0,5.0,4339939.0
3232.0,4745,Suzuki Cultus,2019.0,4301536.0,2023-10-16,Multan,2023.0,10.0,7789.0,Suzuki Cultus,Battery Replacement,41191.0,2021-11-29,2021.0,11.0,4342727.0
3232.0,4745,Suzuki Cultus,2019.0,4301536.0,2023-10-16,Multan,2023.0,10.0,8075.0,Kia Sportage,Oil Change,26013.0,2024-02-17,2024.0,2.0,4327549.0
3868.0,4745,Changan Alsvin,2024.0,1782149.0,2025-08-26,Karachi,2025.0,8.0,1683.0,Suzuki Cultus,Engine Check,20607.0,2024-10-18,2024.0,10.0,1802756.0
3868.0,4745,Changan Alsvin,2024.0,1782149.0,2025-08-26,Karachi,2025.0,8.0,2192.0,Honda City,Brake Service,20347.0,2022-12-18,2022.0,12.0,1802496.0
3868.0,4745,Changan Alsvin,2024.0,1782149.0,2025-08-26,Karachi,2025.0,8.0,2898.0,Suzuki Cultus,Tire Rotation,59507.0,2023-07-30,2023.0,7.0,1841656.0
